"Engine.rpm","Lub.oil.pressure","Fuel.pressure","Coolant.pressure","lub.oil.temp","Coolant.temp","Engine.Condition"
0.574577516531962,0.676297701329324,0.537063579471648,0.660147667648279,0.764166987747077,0.46727120128485,1
0.450404114621602,0.588728609684489,0.109201907591731,0.167816770061827,0.400467655694556,0.733015706089144,0
0.448199853049228,0.501551811195584,0.397867290695148,0.622377303295794,0.264031727102971,0.234460923885963,1
0.562821454812638,0.350986106106276,0.505547821923374,0.543847563266548,0.318147420313673,0.739272232582101,0
0.56208670095518,0.77696582560277,0.774478443309292,0.559899032733273,0.350544284461395,0.455544902512165,0
0.62747979426892,0.466405641837429,0.496326686885644,0.948471297750278,0.26167917717267,0.33865479569957,0
0.274797942689199,0.397954775525491,0.34968018344494,0.656135294283535,0.315691226784752,0.358741113649588,1
0.583394562821455,0.645641836668523,0.169753164669147,0.222023069390879,0.247017404214967,0.440649766896462,1
0.315209404849375,0.368638492533343,0.346914923320078,0.712479169766821,0.239995865187757,0.485532926308462,1
0.371785451873622,0.562398661286576,0.445180376071098,0.60336178130911,0.675807838076597,0.397180680342798,0
0.594415870683321,0.424104037049237,0.443175366138908,0.331700983615003,0.245542364901615,0.371237702687211,1
0.351947097722263,0.48999481374057,0.234303689514813,0.328897243040212,0.321303977213575,0.339842233797892,1
0.655400440852315,0.429243733617848,0.212759055996831,0.239818218228454,0.272637066568406,0.338581453793561,0
0.410727406318883,0.612843182883372,0.390452816542548,0.379396356473166,0.696116283148,0.847951347078263,1
0.573108008817046,0.498018108641234,0.260410528520813,0.295900858325432,0.762427038679542,0.461769961820623,1
0.752387950036738,0.551343178140427,0.478779447694551,0.318281204325678,0.286720828518387,0.460790508585563,1
0.260102865540044,0.433390115100884,0.426914480447487,0.466254118469153,0.670728610023755,0.171253933881139,1
0.436443791329904,0.299017088479822,0.585759232024441,0.373176551075622,0.255918216742859,0.873277649422657,1
0.522409992652461,0.562806605831392,0.407078455453953,0.983396712464756,0.271804630601297,0.2050874930158,1
0.426157237325496,0.753864383710035,0.35836370121964,0.271848645135666,0.249569713474536,0.517097090914012,0
0.411462160176341,0.673695843206355,0.301673184202115,0.202166572616594,0.289841339280893,0.38554960841277,0
0.585598824393828,0.717303924764594,0.304421456779901,0.38840823179539,0.25348813059396,0.398301892569692,1
0.533431300514328,0.451945406057732,0.434340955099033,0.481344284955061,0.385752343137768,0.485401888176819,1
0.75165319617928,0.39912868160136,0.410407734408325,0.367729502008073,0.196018779047377,0.197447074497911,1
0.586333578251286,0.758705107754014,0.375115365193343,0.56449115905973,0.286934420613126,0.695729927286815,0
0.376193975018369,0.654314724465941,0.307949123423488,0.277772198958935,0.719747297473764,0.437583765295683,1
0.889052167523879,0.688499634535317,0.841626443235822,0.51772181979591,0.333681473539896,0.307403531536714,1
0.427626745040411,0.374508415540611,0.59883202728699,0.588849609591445,0.166143442874125,0.189093822340638,1
0.263041880969875,0.310976206361031,0.0208172841407451,0.564737616976105,0.30606659208858,0.643591125142508,1
0.588537839823659,0.167196652699329,0.168463226021252,0.617012774905367,0.722916929697055,0.602511384406867,0
0.362233651726672,0.550323231640122,0.321620138435263,0.284609359944786,0.283736472762184,0.311866745639594,1
0.569434239529758,0.320934973750319,0.403706002898082,0.275633254685244,0.388407783914724,0.624282906547672,0
0.368111682586334,0.426719395290707,0.447763244082227,0.474948273950174,0.564258232079073,0.261483411652607,0
0.455547391623806,0.333167479528802,0.670346240357185,0.454491224221796,0.26979834288125,0.797492274599372,1
0.305657604702425,0.360045462941004,0.380919443644233,0.49464116762248,0.228166050968123,0.617931190073608,1
0.362233651726672,0.632049524998408,0.332586925225188,0.498929234749783,0.271163123711342,0.433987611512141,1
0.547391623806025,0.860884611804739,0.427999657794444,0.628874880590578,0.237707148510857,0.513919978360327,1
0.879500367376929,0.634992395764238,0.312022562097418,0.340144717934422,0.332067345295996,0.538908107573345,0
0.498163115356356,0.358852578305903,0.324898231199849,0.290470172449671,0.308473250110286,0.642569690989566,1
0.837619397501837,0.32438165524374,0.392868141341264,0.364310251545545,0.63857404026083,0.505103216193199,0
0.91844232182219,0.576162567064114,0.366748361901037,0.165378252122339,0.328373378584183,0.35365687427999,1
0.223365172667156,0.47755152231401,0.223604307380401,0.575586169255509,0.579975334355939,0.404114962028886,1
0.578986039676708,0.382061974196612,0.36548713450882,0.450988638609297,0.632609379393134,0.145475564990495,1
0.393093313739897,0.698623563216139,0.910149799190556,0.259307916604016,0.770624459163489,0.269469314468632,1
0.637766348273328,0.363060404653678,0.266875751955632,0.321617832831683,0.12730500483081,0.595101841775178,1
0.511388684790595,0.646719008481944,0.469606085679417,0.492085485093866,0.81762154903377,0.312330105862831,0
0.421748714180749,0.418075578491286,0.294272940341489,0.358952182153647,0.693201178300342,0.332482674551195,1
0.450404114621602,0.363156451858591,0.296069805808472,0.431838091262587,0.252034018698804,0.749569075820312,1
0.523879500367377,0.457038158874662,0.453227634343212,0.404919315240876,0.233252392294828,0.221741305499039,1
0.268185157972079,0.379689822915946,0.291172060838114,0.684659447355331,0.332998431658938,0.550318290171872,1
0.353416605437179,0.238056072438506,0.489585681283095,0.688069983127873,0.168881136493833,0.655872211023302,1
0.445260837619397,0.816271168509665,0.343410042689999,0.321588532361611,0.750622616021563,0.230446034004288,1
0.392358559882439,0.420941549400113,0.413319616199366,0.199206159798665,0.21668330021526,0.429011923850647,1
0.301983835415136,0.737205698383785,0.312390373539314,0.64798948688616,0.526894207898021,0.981840447880923,1
0.550330639235856,0.704223830027229,0.337817504526068,0.486967484964502,0.216039677087993,0.671088143059884,0
0.499632623071271,0.59110228022857,0.333293347497612,0.614118946090422,0.329578133754963,0.513949341510921,0
0.468038207200588,0.543680704994565,0.359250245161491,0.484610524064643,0.299620057851028,0.490048719317582,1
0.481263776634827,0.542720990428022,0.395962912236399,0.215643812075557,0.167579619877138,0.594000532737757,0
0.664952240999265,0.0782971777901596,0.213408173425607,0.332432314126912,0.300533261899151,0.674801179554524,0
0.429096252755327,0.301733173389778,0.433618271176111,0.389236837571142,0.331193195246374,0.373570080734054,1
0.799412196914034,0.500945984988018,0.692820381532007,0.442391611770056,0.368610739857694,0.440123808446463,1
0.421013960323292,0.366404117614503,0.369240788716753,0.584312365047501,0.253510605757147,0.512193796412428,0
0.465099191770757,0.508016368944104,0.494632320507003,0.331203165901563,0.322970343220097,0.775437332772364,1
0.537839823659074,0.475079957973901,0.7403908013641,0.687441733011734,0.739583643080865,0.427797639133943,1
0.584129316678913,0.460803657217182,0.117850821483366,0.549134159275786,0.311039584371167,0.41368270427436,1
0.46069066862601,0.850387331496205,0.412404946527605,0.429710775686453,0.281232521496834,0.310396363837157,1
0.540044085231447,0.412929443651325,0.211148623796031,0.536651194328219,0.361699729867894,0.364796836845511,1
0.975018368846436,0.508655078525469,0.362188666010077,0.297636770752671,0.229730872635243,0.34326472608774,1
0.650991917707568,0.813580468524107,0.0289541648231833,0.248533386007211,0.277850791798789,0.181532064031368,1
0.665686994856723,0.62582033190189,0.399804215224968,0.347657205736626,0.263587659020159,0.670826702804623,0
0.950771491550331,0.422533769696205,0.406270150090672,0.346548374474769,0.212749996593154,0.256658363691129,0
0.6208670095518,0.366908470416604,0.441617360762099,0.749254930767674,0.234781215472752,0.415656400125184,0
0.252755326965467,0.622048965631739,0.293603070266853,0.395661881015884,0.235353985178437,0.852502479490009,0
0.393828067597355,0.284898359806192,0.86612298425052,0.723160831813188,0.277085144368861,0.778237667034193,0
0.617927994121969,0.557927917890951,0.302054852975558,0.625551308016551,0.320548824436691,0.732539230467685,0
0.50991917707568,0.409869519012147,0.302414932972614,0.234965843036393,0.372559879112726,0.436933496824686,1
0.430565760470242,0.370302119201857,0.476753631271973,0.270721783809516,0.530744569147671,0.453775120956227,1
0.44452608376194,0.36187204854771,0.623182692623332,0.228412878621492,0.451337473536943,0.338537133629973,0
0.908890521675239,0.436566272153138,0.349138729223451,0.251356482389431,0.285729743760652,0.568308502375238,0
0.407053637031594,0.278998396877873,0.115377067468121,0.541625800198334,0.291349908687592,0.240838165813627,1
0.293166789125643,0.316990450135002,0.382244191507687,0.476433708431544,0.377582929937371,0.611367072664008,0
0.411462160176341,0.318402164579065,0.234592952236329,0.395099358901087,0.280513731416653,0.582637778960254,1
0.526818515797208,0.646845835070939,0.133988494149713,0.695006257026637,0.338359051361837,0.588644117625106,1
0.337986774430566,0.426972862983002,0.330411533054124,0.539475560304954,0.339687319978459,0.443256651740607,0
0.507714915503306,0.651085385258933,0.518526912101249,0.864128246103313,0.573413524882079,0.506171650871053,1
0.647318148420279,0.45971532766212,0.152374699279051,0.274305536175747,0.3790728727315,0.340935269757612,0
0.650991917707568,0.697944879979298,0.285676959439206,0.535570210664339,0.332926627464072,0.624423598894955,1
0.446730345334313,0.603005916891226,0.471881050783342,0.404001752672685,0.333605263803379,0.47251103764792,1
0.3791329904482,0.781332418945057,0.366654784797576,0.416024696405065,0.391978197747701,0.283082905324922,0
0.377663482733284,0.151059292943006,0.549582405677961,0.519041728985476,0.35952583932932,0.328368851778265,1
0.466568699485672,0.582292523329133,0.330418777688167,0.561210031878022,0.317440551046464,0.474860647299472,0
0.557678177810433,0.361752773805513,0.426118836451079,0.368034095360728,0.635719833099286,0.827385073308323,1
0.761939750183688,0.590340481545401,0.401838310444793,0.660635594517,0.311308716741725,0.345339767798625,1
0.306392358559882,0.453336782540705,0.299703135442246,0.346392110315583,0.299190289157441,0.0672094707087775,0
0.510653930933137,0.576654622594353,0.522716695743062,0.32616012842096,0.24961771273805,0.228419974272937,1
0.570903747244673,0.372534875005801,0.457195885921512,0.483998572940169,0.247608816963635,0.797091225609396,0
0.511388684790595,0.432351117632493,0.319273215542953,0.297996173636216,0.227482821780448,0.467744808434057,0
0.396032329169728,0.321247290499502,0.298890338882691,0.264011844372679,0.652543464603457,0.514703442533886,0
0.531961792799412,0.287415931542381,0.410039709463496,0.580990903026037,0.374658115262773,0.766306555539463,0
0.727406318883174,0.576189011009343,0.734327460032673,0.343903411822402,0.22083218510755,0.499065509518972,1
0.481998530492285,0.463595126027066,0.246496129272952,0.44965482257127,0.582873364169781,0.427267864343246,1
0.52608376193975,0.4279864775108,0.45795858644208,0.350247820759979,0.667619371072871,0.252850892584618,1
0.498897869213813,0.375999333534352,0.31850447063915,0.364888922427956,0.343703309658564,0.740209474660862,0
0.478324761204996,0.553512704151765,0.117231304481675,0.586909229518486,0.293546139659958,0.567292189637417,0
0.286554004408523,0.350433288139958,0.616761652240988,0.16213769009568,0.836286962572484,0.719157155601347,1
0.427626745040411,0.505337196349045,0.346161225752096,0.0551141911975023,0.273552343039404,0.722995585437,1
0.5686994856723,0.411382185782427,0.818128187825451,0.235528643139843,0.508314702421473,0.695682701496872,0
0.540044085231447,0.283009154096051,0.554367606206776,0.498597856385347,0.194788319589397,0.186871932696067,1
0.231447465099192,0.225561608285573,0.809075454498912,0.418258875946605,0.246296127117802,0.403716440688096,1
0.695077149155033,0.489777265799783,0.529045859142856,0.431295073272336,0.2859422591156,0.281195945872929,1
0.393828067597355,0.369957001076118,0.223079595391922,0.220325860315117,0.354801974840675,0.738364980592846,0
0.609110947832476,0.549934310124817,0.211454822965899,0.594001844065692,0.369287164115609,0.249797292262656,1
0.373989713445996,0.348753043473942,0.410665276005175,0.256267680361666,0.330023108796622,0.375632827655046,1
0.22556943423953,0.300994446515261,0.724616772680257,0.345457739180492,0.261674318151597,0.370173704560272,1
0.465833945628215,0.842853353484023,0.196600775944306,0.676316177541516,0.208398437068488,0.449950376995175,1
0.398236590742101,0.626264117837946,0.421453573405157,0.584050495923344,0.398643440510884,0.639052131590445,0
0.71565025716385,0.0540299148157434,0.384261305810546,0.475012211763922,0.580479985756277,0.508906559098592,0
0.529757531227039,0.332957546916549,0.448330042669032,0.0324532741322711,0.581888275965443,0.60528161389881,1
0.521675238795004,0.794813194858639,0.544564440607903,0.435458145938065,0.595309609084076,0.665950210746071,1
0.595885378398237,0.584415208746611,0.376592758345261,0.517351266855331,0.259791497872233,0.57473667116806,0
0.351212343864805,0.579915582814392,0.577009302447844,0.564943390236211,0.133900172974031,0.654998346822353,1
0.617193240264511,0.537460306102251,0.55774930622565,0.248473686249117,0.290471268753528,0.309563224920955,0
0.331373989713446,0.578118373050268,0.295307380805805,0.492562651767687,0.572073478944766,0.364073940587911,0
0.405584129316679,0.62541378676565,0.467349659903144,0.320906014072056,0.394682553509907,0.340783874980913,1
0.861131520940485,0.339796385870385,0.3762057609056,0.530672490056574,0.354697342678817,0.636348390681616,0
0.91844232182219,0.599191342042148,0.443511424979857,0.234513914850594,0.471218343375016,0.573486154765162,0
0.607641440117561,0.795549446441413,0.531481556461129,0.607414250299288,0.328501891804978,0.474772400747274,1
0.992652461425423,0.392008588966431,0.573896693141526,0.48888721357408,0.267103342049044,0.83004409179458,0
0.497428361498898,0.523479138382371,0.358727076850118,0.346545118490305,0.252716702396738,0.256103605253116,1
0.941954445260838,0.64427312151204,0.371366282412711,0.477965077995096,0.525955447436422,0.484421207978718,1
0.343864805290228,0.605183248841623,0.320336055647781,0.793507041893484,0.353219017282683,0.772750178976212,1
0.453343130051433,0.46625267499057,0.192358437899115,0.323944028100242,0.276603996127938,0.458121185833146,0
0.585598824393828,0.70359524446018,0.121921667650379,0.552742232682734,0.126487819573892,0.71822904026699,0
0.223365172667156,0.447585240075873,0.858942853810797,0.321095838792655,0.581872705957542,0.262074890046083,1
0.479794268919912,0.722258709782589,0.395505327833805,0.387579888329051,0.344569581872397,0.269821233740319,1
0.429831006612785,0.771065111308594,0.255140379317572,0.647081629342528,0.154484994585483,0.369877218624582,0
0.425422483468038,0.329329123826373,0.195568994288008,0.444962416499959,0.13947074926875,0.43413395859682,1
0.697281410727406,0.492078965909769,0.405068096764302,0.462827149583897,0.344605360194046,0.622631189027764,1
0.30712711241734,0.693940891831827,0.347191761282584,0.48709651810115,0.179050261962631,0.479843118363937,1
0.6730345334313,0.503199989980466,0.254918204468251,0.479103514200877,0.235265055015472,0.820909719682837,1
0.786186627479794,0.506952271392541,0.133666971858238,0.27018623803558,0.593122195767175,0.481693439775024,0
0.526818515797208,0.491089294411319,0.711289596775988,0.429224244905558,0.194361830406427,0.666839488341117,1
0.426891991182954,0.58090875291694,0.334268196199155,0.376458382763632,0.333515785959951,0.609788582077178,1
0.645848640705364,0.265743379540201,0.315444726949551,0.384504926812163,0.26902092853656,0.634126567153795,0
0.36590742101396,0.674304888301621,0.689442355933442,0.900325464198238,0.34287134031521,0.767182094015445,0
0.291697281410727,0.614116134684266,0.583852522378863,0.468275789882221,0.382671053416304,0.57610562548843,1
0.332843497428362,0.677241567283778,0.350384420593866,0.741063134046429,0.34192531432458,0.664703596694156,1
0.602498163115356,0.220501679328314,0.504252847539571,0.285731793581254,0.359878607983481,0.58277820859585,1
0.481263776634827,0.528728469065831,0.462066542271879,0.279586599109023,0.352019933890784,0.467648662100498,1
0.916238060249816,0.654974257213849,0.216204137857371,0.440198122181824,0.679815612549748,0.373844488941336,0
0.332108743570904,0.604460787343403,0.496401463609247,0.538581335435,0.724816992600457,0.690249202153166,1
0.314474650991918,0.372042657464883,0.427362778878864,0.372299796478787,0.252180764202233,0.21942910125226,0
0.706833210874357,0.239271574756404,0.395231723556725,0.548432369507676,0.451718027116385,0.167682410342111,1
0.401175606171932,0.654408653629191,0.47152821629095,0.592361247633191,0.172022604249281,0.469692544391576,1
0.327700220426157,0.718874545069465,0.493479960189303,0.699573144653191,0.282093014586415,0.303876919408843,1
0.459221160911095,0.422656342512954,0.494629963938238,0.56292398659185,0.246736292429629,0.702334449929285,1
0.306392358559882,0.433914916791794,0.439262644744835,0.481195026025156,0.315421898344589,0.633116114524867,1
0.883174136664218,0.805235610197371,0.256026751814156,0.689097091023049,0.331113650683514,0.298146425088987,1
0.323291697281411,0.491154198534705,0.547949431974069,0.394496110813111,0.435936707662116,0.195513792071413,1
0.658339456282146,0.542627473400103,0.605805421791524,0.215745892602084,0.299900820216231,0.53651909380183,0
0.357825128581925,0.547147564587516,0.511083734997352,0.567480867686336,0.273708149368425,0.240384063690637,1
0.335782512858192,0.471729487349242,0.42554495489776,0.364593717972521,0.292042086974044,0.71433639206375,1
0.24834680382072,0.421139823856104,0.636644718199226,0.276733893121483,0.320614082754656,0.288140618128013,1
0.254224834680382,0.322686718523508,0.36578285381889,0.703453210886886,0.343040728572048,0.450339197019455,1
0.570903747244673,0.421245714862982,0.300714115831879,0.646326846928202,0.763303461603088,0.148904672465921,1
0.526818515797208,0.75916894366891,0.388226086425849,0.237380948059678,0.551927727284213,0.65500218802997,1
0.370315944158707,0.335152899414046,0.436379782543069,0.395898852993268,0.238433923772197,0.342430405554054,0
0.459221160911095,0.295703709208393,0.348343495222324,0.538967244706029,0.252493335301084,0.54250002432643,1
0.791329904481999,0.6059336639601,0.288691155947957,0.39292862073472,0.224865079492846,0.380390139591729,1
0.529757531227039,0.34853177656147,0.22260398050587,0.616305904004737,0.293750908074747,0.713117699758778,0
0.419544452608376,0.645194670164722,0.567156782913499,0.715323005967047,0.568785284307024,0.501199257052405,1
0.318148420279206,0.40290520129898,0.348752291057,0.588915144780535,0.230149809304618,0.537896292529804,0
0.37252020573108,0.624196378342509,0.272391994498053,0.383582603900186,0.392624436049182,0.650658334846088,1
0.449669360764144,0.25938054912409,0.467017439427041,0.560014469427996,0.343436755219949,0.634486685487529,0
0.511388684790595,0.387192871601507,0.351787473403961,0.447581577694906,0.201047830806863,0.405305691337085,0
0.574577516531962,0.552044859454529,0.385999911631082,0.450179132264245,0.194985889292172,0.165683960789834,0
0.488611315209405,0.563069222663534,0.416662513131622,0.387359998457705,0.286698501228925,0.789051497908209,0
0.702424687729611,0.355939539988265,0.269481259782998,0.48901449169548,0.34609350111945,0.484332832411093,0
0.913299044819985,0.799276118428577,0.38695109438968,0.483840169836286,0.888452608822271,0.312691759216851,0
0.292432035268185,0.313274744121738,0.454622134713341,0.358486064257457,0.340663120069814,0.411200999500828,0
0.767083027185893,0.466070023654254,0.58071632267267,0.307956938644155,0.347253256124934,0.292390668319768,1
0.542983100661278,0.477216553992041,0.710436047810529,0.65801485967745,0.237784857248802,0.275719258834386,1
0.291697281410727,0.61989325880075,0.42938887309635,0.555123992840068,0.284257579769734,0.529430965460822,0
0.463629684055841,0.518954240767913,0.467052182676355,0.662058863786042,0.303834941525269,0.767290268038932,0
0.509184423218222,0.434062446527177,0.355416118697653,0.407974700169714,0.329746583287486,0.831901570197528,0
0.297575312270389,0.397786805663101,0.617850496038729,0.304726830643491,0.224333597774274,0.31025000826847,1
0.339456282145481,0.760349865303164,0.249949173225793,0.36797367753591,0.171024033247289,0.43079032340308,1
0.670830271858927,0.688299022827295,0.407478291733126,0.422505615992645,0.701539142354148,0.573756401712951,0
0.55547391623806,0.35311067415398,0.395646709436143,0.606948299789558,0.344971429815947,0.707935906588,0
0.588537839823659,0.387289963444671,0.420454098332322,0.276366392547156,0.366653000176985,0.623791337583991,1
0.597354886113152,0.522112806105417,0.310293122906121,0.499943908161699,0.335484419005081,0.565693648122359,0
0.660543717854519,0.332267907294196,0.43655915293398,0.723160341942942,0.496702931843387,0.6918225382665,0
0.468772961058046,0.582369493941821,0.188220024148014,0.342980968985443,0.329043523685582,0.641894742540218,0
0.72226304188097,0.691347672845698,0.275029216753005,0.549543678936664,0.330158977366043,0.449650058043324,0
0.33651726671565,0.661658265536741,0.542191528220491,0.345865755541457,0.357400700567218,0.611215218288133,1
0.445995591476855,0.652056301706762,0.380272158603713,0.0870289799105936,0.261924885797478,0.527122279151711,1
0.653196179279941,0.246855182756527,0.32618369358596,0.201006549702074,0.184348694191924,0.566794743889379,1
0.633357825128582,0.594618096142606,0.448959842502406,0.905989735124094,0.345700959910019,0.518836782327664,0
0.374724467303453,0.423617154453877,0.387256042210016,0.554626417307292,0.186043329820938,0.311988216150985,1
0.655400440852315,0.520154952998602,0.285271215732098,0.703059843595609,0.538278924395572,0.336085107085527,0
0.358559882439383,0.689837546502066,0.430605493176028,0.564822543144969,0.323298174887388,0.627452166128314,0
0.394562821454813,0.489333570292137,0.0781987473477643,0.496827660668577,0.341371895265037,0.810064848165121,1
0.845701689933872,0.441847562914839,0.374120222662941,0.583421957012592,0.800225872405167,0.144442213439725,1
0.678177810433505,0.612436026239474,0.475100902385424,0.84834192039079,0.190857465194324,0.376322680750582,1
0.35635562086701,0.478988557870101,0.55300615820702,0.590203264315055,0.260474281795692,0.659031046976572,1
0.616458486407054,0.448466911618218,0.397573654980832,0.87426167766032,0.333897771176125,0.355260594550359,1
0.418809698750918,0.60124126152003,0.424278304142602,0.728130686662308,0.376906329874027,0.668265435299586,0
0.696546656869949,0.319872101693826,0.0535198105359378,0.313906953724128,0.715567278042478,0.658665798743709,1
0.502571638501102,0.607957928054939,0.58038335741422,0.312598186963859,0.281268671693517,0.382961100221821,1
0.703159441587068,0.406387956619372,0.345790101264367,0.212556702751205,0.245256707368428,0.413799783580395,0
0.413666421748714,0.468502500438115,0.553638699557359,0.649112593034809,0.315979644627476,0.259025607206376,0
0.305657604702425,0.850888897549297,0.934708993404538,0.64075500150837,0.635879386658038,0.171121498228645,1
0.341660543717855,0.516107740567088,0.383353940376845,0.41105507992274,0.460893370501165,0.512657051609501,1
0.695811903012491,0.361841624925855,0.278909535192622,0.577266007006856,0.333772413142482,0.220455164455326,0
0.518736223365173,0.745769263523619,0.595228220260223,0.701096202737432,0.55393948359369,0.214655908130849,0
0.696546656869949,0.411804036629663,0.553681349648057,0.566653253516446,0.240118329277831,0.254224229626336,0
0.617193240264511,0.496982851635741,0.457563053773949,0.436447407330933,0.287093992793014,0.41325772219126,0
0.304922850844967,0.32806663080676,0.446935088772597,0.455503931372514,0.252056755105571,0.184288915413401,1
0.337986774430566,0.548986496730557,0.269622386092619,0.485972559340965,0.317467433394342,0.152864342867102,1
0.309331373989713,0.668456133642835,0.442047023159978,0.408267714828869,0.588543292439008,0.705149491949813,1
0.588537839823659,0.485146833601942,0.510671944897885,0.61815147447997,0.532596734656125,0.734419525585366,1
0.586333578251286,0.681421522669806,0.262658281108755,0.467748939517046,0.264601139527414,0.429901546364488,0
0.626010286554004,0.444302642337648,0.366591822059221,0.288274209355704,0.352999466424499,0.461644609436888,1
